timestamp,phone_detected,head_down,looking_at_phone
154.73,0,0,0
154.87,0,0,0
155.00,0,0,0
155.13,0,0,0
155.27,0,0,0
155.40,0,0,0
155.53,0,0,0
155.67,0,0,0
155.80,0,0,0
155.93,0,0,0
156.07,0,0,0
156.20,0,0,0
156.33,0,0,0
156.47,0,0,0
156.60,0,0,0
156.73,0,0,0
156.87,0,0,0
157.00,0,0,0
157.13,0,0,0
157.27,0,0,0
157.40,0,0,0
157.53,0,0,0
157.67,0,0,0
157.80,0,0,0
157.93,0,0,0
158.07,0,0,0
158.20,0,0,0
158.33,0,0,0
158.47,0,0,0
158.60,0,0,0
158.73,0,0,0
158.87,0,0,0
159.00,0,0,0
159.13,0,0,0
159.27,0,0,0
159.40,0,0,0
159.53,0,0,0
159.67,0,0,0
159.80,0,0,0
159.93,0,0,0
160.07,0,0,0
160.20,0,0,0
160.33,0,0,0
160.47,0,0,0
160.60,0,0,0
160.73,0,0,0
160.87,0,0,0
161.00,0,0,0
161.13,0,0,0
161.27,0,0,0
161.40,0,0,0
161.53,0,0,0
161.67,0,0,0
161.80,0,0,0
161.93,0,0,0
162.07,0,0,0
162.20,0,0,0
162.33,0,0,0
162.47,0,0,0
162.60,0,0,0
162.73,0,0,0
162.87,0,0,0
163.00,0,0,0
163.13,0,0,0
163.27,0,0,0
163.40,0,0,0
163.53,0,0,0
163.67,0,0,0
163.80,0,0,0
163.93,0,0,0
164.07,0,0,0
164.20,0,0,0
164.33,0,0,0
164.47,0,0,0
164.60,0,0,0
164.73,0,0,0
164.87,0,0,0
165.00,0,0,0
165.13,0,0,0
165.27,0,0,0
165.40,0,0,0
165.53,0,0,0
165.67,0,0,0
165.80,0,0,0
165.93,0,0,0
166.07,0,0,0
166.20,0,0,0
166.33,0,0,0
166.40,0,0,0
166.47,0,0,0
166.53,0,0,0
166.60,0,0,0
166.67,0,0,0
166.73,0,0,0
166.80,0,0,0
166.87,0,0,0
166.93,0,0,0
167.00,0,0,0
167.07,0,0,0
167.13,0,0,0
167.20,0,0,0
167.27,0,0,0
167.33,0,0,0
167.40,0,0,0
167.47,0,0,0
167.53,0,0,0
167.60,0,0,0
167.67,0,0,0
167.73,0,0,0
167.80,0,0,0
167.87,0,0,0
167.93,0,0,0
168.00,0,0,0
168.07,0,0,0
168.13,0,0,0
168.20,0,0,0
168.27,0,0,0
168.33,0,0,0
168.40,0,0,0
168.47,0,0,0
168.53,0,0,0
168.60,0,0,0
168.67,0,0,0
168.73,0,0,0
168.80,0,0,0
168.87,0,0,0
168.93,0,0,0
169.00,0,0,0
169.07,0,0,0
169.13,0,0,0
169.20,0,0,0
169.27,0,0,0
169.33,0,0,0
169.40,0,0,0
169.47,0,0,0
169.53,0,0,0
169.60,0,0,0
169.67,0,0,0
169.73,0,0,0
169.80,0,0,0
169.87,0,0,0
169.93,0,0,0
170.00,0,0,0
170.07,0,0,0
170.13,0,0,0
170.20,0,0,0
170.27,0,0,0
170.33,0,0,0
170.40,0,0,0
170.47,0,0,0
170.53,0,0,0
170.60,0,0,0
170.67,0,0,0
170.73,0,0,0
170.80,0,0,0
170.87,0,0,0
170.93,0,0,0
171.00,0,0,0
171.07,0,0,0
171.13,0,0,0
171.20,0,0,0
171.27,0,0,0
171.33,0,0,0
171.40,0,0,0
171.47,0,0,0
171.53,0,0,0
171.60,0,0,0
171.67,0,0,0
171.73,0,0,0
171.80,0,0,0
171.87,0,0,0
171.93,0,0,0
172.00,0,0,0
172.07,0,0,0
172.13,0,0,0
172.20,0,0,0
172.27,0,0,0
172.33,0,0,0
172.40,0,0,0
172.47,0,0,0
172.53,0,0,0
172.60,0,0,0
172.67,0,0,0
172.73,0,0,0
172.80,0,0,0
172.87,0,0,0
172.93,0,0,0
173.00,0,0,0
173.07,0,0,0
173.13,0,0,0
173.20,0,0,0
173.27,0,0,0
173.33,0,0,0
173.40,0,0,0
173.47,0,0,0
173.53,0,0,0
173.60,0,0,0
173.67,0,0,0
173.73,0,0,0
173.80,0,0,0
173.87,0,0,0
173.93,0,0,0
174.00,0,0,0
174.07,0,0,0
174.13,0,0,0
174.20,0,0,0
174.27,0,0,0
174.33,0,0,0
174.40,0,0,0
174.47,0,0,0
174.53,0,0,0
174.60,0,0,0
174.67,0,0,0
174.73,0,0,0
174.80,0,0,0
174.87,0,0,0
174.93,0,0,0
175.00,0,0,0
175.07,0,0,0
175.13,0,0,0
175.20,0,0,0
175.27,0,0,0
175.33,0,0,0
175.40,0,0,0
175.47,0,0,0
175.53,0,0,0
175.60,0,0,0
175.67,0,0,0
175.73,0,0,0
175.80,0,0,0
175.87,0,0,0
175.93,0,0,0
176.00,0,0,0
176.07,0,0,0
176.13,0,0,0
176.20,0,0,0
176.27,0,0,0
176.33,0,0,0
176.40,0,0,0
176.47,0,0,0
176.53,0,0,0
176.60,0,0,0
176.67,0,0,0
176.73,0,0,0
176.80,0,0,0
176.87,0,0,0
176.93,0,0,0
177.00,0,0,0
177.07,0,0,0
177.13,0,0,0
177.20,0,0,0
177.27,0,0,0
177.33,0,0,0
177.40,0,0,0
177.47,0,0,0
177.53,0,0,0
177.60,0,0,0
177.67,0,0,0
177.73,0,0,0
177.80,0,0,0
177.87,0,0,0
177.93,0,0,0
178.00,0,0,0
178.07,0,0,0
178.13,0,0,0
178.20,0,0,0
178.27,0,0,0
178.33,0,0,0
178.40,0,0,0
178.47,0,0,0
178.53,0,0,0
178.60,0,0,0
178.67,0,0,0
178.73,0,0,0
178.80,0,0,0
178.87,0,0,0
178.93,0,0,0
179.00,0,0,0
179.07,0,0,0
179.13,0,0,0
179.20,0,0,0
179.27,0,0,0
179.33,0,0,0
179.40,0,0,0
179.47,0,0,0
179.53,0,0,0
179.60,0,0,0
179.67,0,0,0
179.73,0,0,0
179.80,0,0,0
179.87,0,0,0
179.93,0,0,0
180.00,0,0,0
180.07,0,0,0
180.13,0,0,0
180.20,0,0,0
180.27,0,0,0
180.33,0,0,0
180.40,0,0,0
180.47,0,0,0
180.53,0,0,0
180.60,0,0,0
180.67,0,0,0
180.73,0,0,0
180.80,0,0,0
180.87,0,0,0
180.93,0,0,0
181.00,0,0,0
181.07,0,0,0
181.13,0,0,0
181.20,0,0,0
181.27,0,0,0
181.33,0,0,0
181.40,0,0,0
181.47,0,0,0
181.53,0,0,0
181.60,0,0,0
181.67,0,0,0
181.73,0,0,0
181.80,0,0,0
181.87,0,0,0
181.93,0,0,0
182.00,0,0,0
182.07,0,0,0
182.13,0,0,0
182.20,0,0,0
182.27,0,0,0
182.33,0,0,0
182.40,0,0,0
182.47,0,0,0
182.53,0,0,0
182.60,0,0,0
182.67,0,0,0
182.73,0,0,0
182.80,0,0,0
182.87,0,0,0
182.93,0,0,0
183.00,0,0,0
183.07,0,0,0
183.13,0,0,0
183.20,0,0,0
183.27,0,0,0
183.33,0,0,0
183.40,0,0,0
183.47,0,0,0
183.53,0,0,0
183.60,0,0,0
183.67,0,0,0
183.73,0,0,0
183.80,0,0,0
183.87,0,0,0
183.93,0,0,0
184.00,0,0,0
184.07,0,0,0
184.13,0,0,0
184.20,0,0,0
184.27,0,0,0
184.33,0,0,0
184.40,0,0,0
184.47,0,0,0
184.53,0,0,0
184.60,0,0,0
184.67,0,0,0
184.73,0,0,0
184.80,0,0,0
184.87,0,0,0
184.93,0,0,0
185.00,0,0,0
185.07,0,0,0
185.13,0,0,0
185.20,0,0,0
185.27,0,0,0
185.33,0,0,0
185.40,0,0,0
185.47,0,0,0
185.53,0,0,0
185.60,0,0,0
185.67,0,0,0
185.73,0,0,0
185.80,0,0,0
185.87,0,0,0
185.93,0,0,0
186.00,0,0,0
186.07,0,0,0
186.13,0,0,0
186.20,0,0,0
186.27,0,0,0
186.33,0,0,0
186.40,0,0,0
186.47,0,0,0
186.53,0,0,0
186.60,0,0,0
186.67,0,0,0
186.73,0,0,0
186.80,0,0,0
186.87,0,0,0
186.93,0,0,0
187.00,0,0,0
187.07,0,0,0
187.13,0,0,0
187.20,0,0,0
187.27,0,0,0
187.33,0,0,0
187.40,0,0,0
187.47,0,0,0
187.53,0,0,0
187.60,0,0,0
187.67,0,0,0
187.73,0,0,0
187.80,0,0,0
187.87,0,0,0
187.93,0,0,0
188.00,0,0,0
188.07,0,0,0
188.13,0,0,0
188.20,0,0,0
188.27,0,0,0
188.33,0,0,0
188.40,0,0,0
188.47,0,0,0
188.53,0,0,0
188.60,0,0,0
188.67,0,0,0
188.73,0,0,0
188.80,0,0,0
188.87,0,0,0
188.93,0,0,0
189.00,0,0,0
189.07,0,0,0
189.13,0,0,0
189.20,0,0,0
189.27,0,0,0
189.33,0,0,0
189.40,0,0,0
189.47,0,0,0
189.53,0,0,0
189.60,0,0,0
189.67,0,0,0
189.73,0,0,0
189.80,0,0,0
189.87,0,0,0
189.93,0,0,0
190.00,0,0,0
190.07,0,0,0
190.13,0,0,0
190.20,0,0,0
190.27,0,0,0
190.33,0,0,0
190.40,0,0,0
190.47,0,0,0
190.53,0,0,0
190.60,0,0,0
190.67,0,0,0
190.73,0,0,0
190.80,0,0,0
190.87,0,0,0
190.93,0,0,0
191.00,0,0,0
191.07,0,0,0
191.13,0,0,0
191.20,0,0,0
191.27,0,0,0
191.33,0,0,0
191.40,0,0,0
191.47,0,0,0
191.53,0,0,0
191.60,0,0,0
191.67,0,0,0
191.73,0,0,0
191.80,0,0,0
191.87,0,0,0
191.93,0,0,0
192.00,0,0,0
192.07,0,0,0
192.13,0,0,0
192.27,0,0,0
192.40,0,0,0
192.53,0,0,0
192.67,0,0,0
192.80,0,0,0
192.93,0,0,0
193.07,0,0,0
193.20,0,0,0
193.33,0,0,0
193.47,0,0,0
193.60,0,0,0
193.73,0,0,0
193.87,0,0,0
194.00,0,0,0
194.13,0,0,0
194.27,0,0,0
194.40,0,0,0
194.53,0,0,0
194.67,0,0,0
194.80,0,0,0
194.93,0,0,0
195.07,0,0,0
195.20,0,0,0
195.33,0,0,0
195.47,0,0,0
195.60,0,0,0
195.73,0,0,0
195.87,0,0,0
196.00,0,0,0
196.13,0,0,0
196.27,0,0,0
196.40,0,0,0
196.53,0,0,0
196.67,0,0,0
196.80,0,0,0
196.93,0,0,0
197.07,0,0,0
197.20,0,0,0
197.33,0,0,0
197.47,0,0,0
197.60,0,0,0
197.73,0,0,0
197.87,0,0,0
198.00,0,0,0
198.13,0,0,0
198.27,0,0,0
198.40,0,0,0
198.53,0,0,0
198.67,0,0,0
198.80,0,0,0
198.93,0,0,0
199.07,0,0,0
199.20,0,0,0
199.33,0,0,0
199.47,0,0,0
199.60,0,0,0
199.73,0,0,0
199.87,0,0,0
200.00,0,0,0
200.13,0,0,0
200.27,0,0,0
200.40,0,0,0
200.53,0,0,0
200.63,0,0,0
200.70,0,0,0
200.77,0,0,0
200.83,0,0,0
200.90,0,0,0
200.97,0,0,0
201.03,0,0,0
201.10,0,0,0
201.17,0,0,0
201.23,0,0,0
201.30,0,0,0
201.37,0,0,0
201.43,0,0,0
201.50,0,0,0
201.57,0,0,0
201.63,0,0,0
201.70,0,0,0
201.77,0,0,0
201.83,0,0,0
201.90,0,0,0
201.97,0,0,0
202.03,0,0,0
202.10,0,0,0
202.17,0,0,0
202.23,0,0,0
202.30,0,0,0
202.37,0,0,0
202.43,0,0,0
202.50,0,0,0
202.57,0,0,0
202.63,0,0,0
202.70,0,0,0
202.77,0,0,0
202.83,0,0,0
202.90,0,0,0
202.97,0,0,0
203.03,0,0,0
203.10,0,0,0
203.17,0,0,0
203.23,0,0,0
203.30,0,0,0
203.37,0,0,0
203.43,0,0,0
203.50,0,0,0
203.57,0,0,0
203.63,0,0,0
203.70,0,0,0
203.77,0,0,0
203.83,0,0,0
203.90,0,0,0
203.97,0,0,0
204.03,0,0,0
204.10,0,0,0
204.17,0,0,0
204.23,0,0,0
204.30,0,0,0
204.37,0,0,0
204.43,0,0,0
204.50,0,0,0
204.57,0,0,0
204.63,0,0,0
204.70,0,0,0
204.77,0,0,0
204.83,0,0,0
204.90,0,0,0
204.97,0,0,0
205.03,0,0,0
205.10,0,0,0
205.17,0,0,0
205.23,0,0,0
205.30,0,0,0
205.37,0,0,0
205.43,0,0,0
205.50,0,0,0
205.57,0,0,0
205.63,0,0,0
205.70,0,0,0
205.77,0,0,0
205.83,0,0,0
205.90,0,0,0
205.97,0,0,0
206.03,0,0,0
206.10,0,0,0
206.17,0,0,0
206.23,0,0,0
206.30,0,0,0
206.37,0,0,0
206.43,0,0,0
206.50,0,0,0
206.57,0,0,0
206.63,0,0,0
206.70,0,0,0
206.77,0,0,0
206.83,0,0,0
206.90,0,0,0
206.97,0,0,0
207.03,0,0,0
207.10,0,0,0
207.17,0,0,0
207.23,0,0,0
207.30,0,0,0
207.37,0,0,0
207.43,0,0,0
207.50,0,0,0
207.57,0,0,0
207.63,0,0,0
207.70,0,0,0
207.77,0,0,0
207.83,0,0,0
207.90,0,0,0
207.97,0,0,0
208.03,0,0,0
208.10,0,0,0
208.17,0,0,0
208.23,0,0,0
208.37,0,0,0
208.50,0,0,0
208.63,0,0,0
208.77,0,0,0
208.90,0,0,0
209.03,0,0,0
209.17,0,0,0
209.30,0,0,0
209.43,0,0,0
209.57,0,0,0
209.70,0,0,0
209.83,0,0,0
209.97,0,0,0
210.10,0,0,0
210.23,0,0,0
210.37,0,0,0
210.50,0,0,0
210.63,0,0,0
210.77,0,0,0
210.90,0,0,0
211.03,0,0,0
211.17,0,0,0
211.30,0,0,0
211.43,0,0,0
211.57,0,0,0
211.70,0,0,0
211.83,0,0,0
211.97,0,0,0
212.10,0,0,0
212.23,0,0,0
212.37,0,0,0
212.50,0,0,0
212.63,0,0,0
212.77,0,0,0
212.90,0,0,0
213.03,0,0,0
213.17,0,0,0
213.30,0,0,0
213.43,0,0,0
213.57,0,0,0
213.70,0,0,0
213.83,0,0,0
213.97,0,0,0
214.10,0,0,0
214.23,0,0,0
214.37,0,0,0
214.50,0,0,0
214.63,0,0,0
214.77,0,0,0
214.90,0,0,0
215.03,0,0,0
215.17,0,0,0
215.30,0,0,0
215.43,0,0,0
215.57,0,0,0
215.70,0,0,0
215.83,0,0,0
215.97,0,0,0
216.10,0,0,0
216.23,0,0,0
216.37,0,0,0
216.50,0,0,0
216.63,0,0,0
216.77,0,0,0
216.90,0,0,0
217.03,0,0,0
217.17,0,0,0
217.30,0,0,0
217.43,0,0,0
217.57,0,0,0
217.70,0,0,0
217.83,0,0,0
217.97,0,0,0
218.10,0,0,0
218.23,0,0,0
218.37,0,0,0
218.50,0,0,0
218.63,0,0,0
218.77,0,0,0
218.90,0,0,0
219.03,0,0,0
219.17,0,0,0
219.30,0,0,0
219.43,0,0,0
219.57,0,0,0
219.70,0,0,0
219.83,0,0,0
219.97,0,0,0
220.10,0,0,0
220.23,0,0,0
220.37,0,0,0
220.50,0,0,0
220.63,0,0,0
220.77,0,0,0
220.90,0,0,0
221.03,0,0,0
221.17,0,0,0
221.30,0,0,0
221.43,0,0,0
221.57,0,0,0
221.70,0,0,0
221.83,0,0,0
221.97,0,0,0
222.10,0,0,0
222.23,0,0,0
222.37,0,0,0
222.50,0,0,0
222.63,0,0,0
222.77,0,0,0
222.90,0,0,0
223.03,0,0,0
223.17,0,0,0
223.30,0,0,0
223.43,0,0,0
223.57,0,0,0
223.70,0,0,0
223.83,0,0,0
223.97,0,0,0
224.10,0,0,0
224.23,0,0,0
224.37,0,0,0
224.50,0,0,0
224.63,0,0,0
224.77,0,0,0
224.90,0,0,0
225.03,0,0,0
225.17,0,0,0
225.30,0,0,0
225.43,0,0,0
225.57,0,0,0
225.70,0,0,0
225.83,0,0,0
225.97,0,0,0
226.10,0,0,0
226.23,0,0,0
226.37,0,0,0
226.50,0,0,0
226.63,0,0,0
226.77,0,0,0
226.90,0,0,0
227.03,0,0,0
227.17,0,0,0
227.30,0,0,0
227.43,0,0,0
227.57,0,0,0
227.70,0,0,0
227.83,0,0,0
227.97,0,0,0
228.10,0,0,0
228.23,0,0,0
228.37,0,0,0
228.50,0,0,0
228.63,0,0,0
228.77,0,0,0
228.90,0,0,0
229.03,0,0,0
229.17,0,0,0
229.30,0,0,0
229.43,0,0,0
229.57,0,0,0
229.70,0,0,0
229.83,0,0,0
229.97,0,0,0
230.10,0,0,0
230.23,0,0,0
230.37,0,0,0
230.50,0,0,0
230.63,0,0,0
230.77,0,0,0
230.90,0,0,0
231.03,0,0,0
231.17,0,0,0
231.30,0,0,0
231.43,0,0,0
231.57,0,0,0
231.70,0,0,0
231.83,0,0,0
231.97,0,0,0
232.10,0,0,0
232.23,0,0,0
232.37,0,0,0
232.50,0,0,0
232.63,0,0,0
232.77,0,0,0
232.90,0,0,0
233.03,0,0,0
233.17,0,0,0
233.30,0,0,0
233.43,0,0,0
233.57,0,0,0
233.70,0,0,0
233.83,0,0,0
233.97,0,0,0
234.10,0,0,0
234.23,0,0,0
234.37,0,0,0
234.50,0,0,0
234.63,0,0,0
234.77,0,0,0
234.90,0,0,0
235.03,0,0,0
235.17,0,0,0
235.30,0,0,0
235.43,0,0,0
235.57,0,0,0
235.70,0,0,0
235.83,0,0,0
235.97,0,0,0
236.07,0,0,0
236.13,0,0,0
236.20,0,0,0
236.27,0,0,0
236.33,0,0,0
236.40,0,0,0
236.47,0,0,0
236.53,0,0,0
236.60,0,0,0
236.67,0,0,0
236.73,0,0,0
236.80,0,0,0
236.87,0,0,0
236.93,0,0,0
237.00,0,0,0
237.07,0,0,0
237.13,0,0,0
237.20,0,0,0
237.27,0,0,0
237.33,0,0,0
237.40,0,0,0
237.47,0,0,0
237.53,0,0,0
237.60,0,0,0
237.67,0,0,0
237.73,0,0,0
237.80,0,0,0
237.87,0,0,0
237.93,0,0,0
238.00,0,0,0
238.07,0,0,0
238.13,0,0,0
238.20,0,0,0
238.27,0,0,0
238.33,0,0,0
238.40,0,0,0
238.47,0,0,0
238.53,0,0,0
238.60,0,0,0
238.67,0,0,0
238.73,0,0,0
238.80,0,0,0
238.87,0,0,0
238.93,0,0,0
239.00,0,0,0
239.07,0,0,0
239.13,0,0,0
239.20,0,0,0
239.27,0,0,0
239.33,0,0,0
239.40,0,0,0
239.47,0,0,0
239.53,0,0,0
239.60,0,0,0
239.67,0,0,0
239.73,0,0,0
239.80,0,0,0
239.90,0,0,0
240.03,0,0,0
240.17,0,0,0
240.30,0,0,0
240.43,0,0,0
240.57,0,0,0
240.70,0,0,0
240.83,0,0,0
240.97,0,0,0
241.10,0,0,0
241.23,0,0,0
241.37,0,0,0
241.50,0,0,0
241.63,0,0,0
241.77,0,0,0
241.90,0,0,0
242.03,0,0,0
242.17,0,0,0
242.30,0,0,0
242.43,0,0,0
242.57,0,0,0
242.70,0,0,0
242.83,0,0,0
242.97,0,0,0
243.10,0,0,0
243.23,0,0,0
243.37,0,0,0
243.50,0,0,0
243.63,0,0,0
243.77,0,0,0
243.90,0,0,0
244.03,0,0,0
244.17,0,0,0
244.30,0,0,0
244.43,0,0,0
244.57,0,0,0
244.70,0,0,0
244.83,0,0,0
244.97,0,0,0
245.10,0,0,0
245.23,0,0,0
245.37,0,0,0
245.50,0,0,0
245.63,0,0,0
245.77,0,0,0
245.90,0,0,0
246.03,0,0,0
246.17,0,0,0
246.30,0,0,0
246.43,0,0,0
246.57,0,0,0
246.70,0,0,0
246.83,0,0,0
246.97,0,0,0
247.10,0,0,0
247.23,0,0,0
247.37,0,0,0
247.50,0,0,0
247.63,0,0,0
247.77,0,0,0
247.90,0,0,0
248.03,0,0,0
248.17,0,0,0
248.30,0,0,0
248.43,0,0,0
248.57,0,0,0
248.70,0,0,0
248.83,0,0,0
248.97,0,0,0
249.10,0,0,0
249.23,0,0,0
249.37,0,0,0
249.50,0,0,0
249.63,0,0,0
249.77,0,0,0
249.90,0,0,0
250.03,0,0,0
250.17,0,0,0
250.30,0,0,0
250.43,0,0,0
250.57,0,0,0
250.70,0,0,0
250.83,0,0,0
250.97,0,0,0
251.10,0,0,0
251.23,0,0,0
251.37,0,0,0
251.50,0,0,0
251.63,0,0,0
251.77,0,0,0
251.90,0,0,0
252.03,0,0,0
252.17,0,0,0
252.30,0,0,0
252.43,0,0,0
252.57,0,0,0
252.70,0,0,0
252.83,0,0,0
252.97,0,0,0
253.10,0,0,0
253.23,0,0,0
253.37,0,0,0
253.50,0,0,0
253.63,0,0,0
253.77,0,0,0
253.90,0,0,0
254.03,0,0,0
254.17,0,0,0
254.30,0,0,0
254.43,0,0,0
254.57,0,0,0
254.70,0,0,0
254.83,0,0,0
254.97,0,0,0
255.10,0,0,0
255.23,0,0,0
255.37,0,0,0
255.50,0,0,0
255.63,0,0,0
255.77,0,0,0
255.90,0,0,0
256.03,0,0,0
256.17,0,0,0
256.30,0,0,0
256.43,0,0,0
256.57,0,0,0
256.70,0,0,0
256.83,0,0,0
256.97,0,0,0
257.10,0,0,0
257.23,0,0,0
257.37,0,0,0
257.50,0,0,0
257.63,0,0,0
257.77,0,0,0
257.90,0,0,0
258.03,0,0,0
258.17,0,0,0
258.30,0,0,0
258.43,0,0,0
258.57,0,0,0
258.70,0,0,0
258.83,0,0,0
258.97,0,0,0
259.10,0,0,0
259.23,0,0,0
259.37,0,0,0
259.50,0,0,0
259.63,0,0,0
259.77,0,0,0
259.90,0,0,0
260.03,0,0,0
260.17,0,0,0
260.30,0,0,0
260.43,0,0,0
260.57,0,0,0
260.70,0,0,0
260.83,0,0,0
260.97,0,0,0
261.10,0,0,0
261.23,0,0,0
261.37,0,0,0
261.50,0,0,0
261.63,0,0,0
261.77,0,0,0
261.90,0,0,0
262.03,0,0,0
262.17,0,0,0
262.30,0,0,0
262.43,0,0,0
262.57,0,0,0
262.70,0,0,0
262.83,0,0,0
262.97,0,0,0
263.10,0,0,0
263.23,0,0,0
263.37,0,0,0
263.50,0,0,0
263.63,0,0,0
263.77,0,0,0
263.90,0,0,0
264.03,0,0,0
264.17,0,0,0
264.30,0,0,0
264.43,0,0,0
264.57,0,0,0
264.70,0,0,0
264.83,0,0,0
264.97,0,0,0
265.10,0,0,0
265.23,0,0,0
265.37,0,0,0
265.50,0,0,0
265.63,0,0,0
265.77,0,0,0
265.90,0,0,0
266.03,0,0,0
266.17,0,0,0
266.30,0,0,0
266.43,0,0,0
266.57,0,0,0
266.70,0,0,0
266.83,0,0,0
266.97,0,0,0
267.10,0,0,0
267.23,0,0,0
267.37,0,0,0
267.50,0,0,0
267.63,0,0,0
267.77,0,0,0
267.90,0,0,0
268.03,0,0,0
268.17,0,0,0
268.30,0,0,0
268.43,0,0,0
268.57,0,0,0
268.70,0,0,0
268.83,0,0,0
268.97,0,0,0
269.10,0,0,0
269.23,0,0,0
269.37,0,0,0
269.50,0,0,0
269.63,0,0,0
269.77,0,0,0
269.90,0,0,0
270.03,0,0,0
270.17,0,0,0
270.30,0,0,0
270.43,0,0,0
270.57,0,0,0
270.70,0,0,0
270.83,0,0,0
270.97,0,0,0
271.10,0,0,0
271.23,0,0,0
271.37,0,0,0
271.50,0,0,0
271.63,0,0,0
271.77,0,0,0
271.90,0,0,0
272.03,0,0,0
272.17,0,0,0
272.30,0,0,0
272.43,0,0,0
272.57,0,0,0
272.70,0,0,0
272.77,0,0,0
272.83,0,0,0
272.90,0,0,0
272.97,0,0,0
273.03,0,0,0
273.10,0,0,0
273.17,0,0,0
273.23,0,0,0
273.30,0,0,0
273.37,0,0,0
273.43,0,0,0
273.50,0,0,0
273.57,0,0,0
273.63,0,0,0
273.70,0,0,0
273.77,0,0,0
273.83,0,0,0
273.90,0,0,0
273.97,0,0,0
274.03,0,0,0
274.10,0,0,0
274.17,0,0,0
274.23,0,0,0
274.30,0,0,0
274.37,0,0,0
274.43,0,0,0
274.50,0,0,0
274.57,0,0,0
274.63,0,0,0
274.70,0,0,0
274.77,0,0,0
274.83,0,0,0
274.90,0,0,0
274.97,0,0,0
275.03,0,0,0
275.10,0,0,0
275.17,0,0,0
275.23,0,0,0
275.30,0,0,0
275.37,0,0,0
275.43,0,0,0
275.50,0,0,0
275.57,0,0,0
275.63,0,0,0
275.70,0,0,0
275.77,0,0,0
275.83,0,0,0
275.90,0,0,0
275.97,0,0,0
276.03,0,0,0
276.10,0,0,0
276.17,0,0,0
276.23,0,0,0
276.30,0,0,0
276.40,0,0,0
276.53,0,0,0
276.67,0,0,0
276.80,0,0,0
276.93,0,0,0
277.07,0,0,0
277.20,0,0,0
277.33,0,0,0
277.47,0,0,0
277.60,0,0,0
277.73,0,0,0
277.87,0,0,0
278.00,0,0,0
278.13,0,0,0
278.27,0,0,0
278.40,0,0,0
278.53,0,0,0
278.67,0,0,0
278.80,0,0,0
278.93,0,0,0
279.07,0,0,0
279.20,0,0,0
279.33,0,0,0
279.47,0,0,0
279.60,0,0,0
279.73,0,0,0
279.87,0,0,0
280.00,0,0,0
280.13,0,0,0
280.27,0,0,0
280.40,0,0,0
280.53,0,0,0
280.67,0,0,0
280.80,0,0,0
280.93,0,0,0
281.07,0,0,0
281.20,0,0,0
281.33,0,0,0
281.47,0,0,0
281.60,0,0,0
281.73,0,0,0
281.87,0,0,0
282.00,0,0,0
282.13,0,0,0
282.27,0,0,0
282.40,0,0,0
282.53,0,0,0
282.67,0,0,0
282.80,0,0,0
282.93,0,0,0
283.07,0,0,0
283.20,0,0,0
283.33,0,0,0
283.47,0,0,0
283.60,0,0,0
283.73,0,0,0
283.87,0,0,0
284.00,0,0,0
284.13,0,0,0
284.27,0,0,0
284.40,0,0,0
284.53,0,0,0
284.67,0,0,0
284.80,0,0,0
284.93,0,0,0
285.07,0,0,0
285.20,0,0,0
285.33,0,0,0
285.47,0,0,0
285.60,0,0,0
285.73,0,0,0
285.87,0,0,0
286.00,0,0,0
286.13,0,0,0
286.27,0,0,0
286.40,0,0,0
286.53,0,0,0
286.67,0,0,0
286.80,0,0,0
286.93,0,0,0
287.07,0,0,0
287.20,0,0,0
287.33,0,0,0
287.47,0,0,0
287.60,0,0,0
287.73,0,0,0
287.87,0,0,0
288.00,0,0,0
288.13,0,0,0
288.27,0,0,0
288.40,0,0,0
288.53,0,0,0
288.67,0,0,0
288.80,0,0,0
288.93,0,0,0
289.07,0,0,0
289.20,0,0,0
289.33,0,0,0
289.47,0,0,0
289.60,0,0,0
289.73,0,0,0
289.87,0,0,0
290.00,0,0,0
290.13,0,0,0
290.27,0,0,0
290.40,0,0,0
290.53,0,0,0
290.67,0,0,0
290.80,0,0,0
290.93,0,0,0
291.07,0,0,0
291.20,0,0,0
291.33,0,0,0
291.47,0,0,0
291.60,0,0,0
291.73,0,0,0
291.87,0,0,0
292.00,0,0,0
292.13,0,0,0
292.27,0,0,0
292.40,0,0,0
292.53,0,0,0
292.67,0,0,0
292.80,0,0,0
292.93,0,0,0
293.07,0,0,0
293.20,0,0,0
293.33,0,0,0
293.47,0,0,0
293.60,0,0,0
293.73,0,0,0
293.87,0,0,0
294.00,0,0,0
294.13,0,0,0
294.27,0,0,0
294.40,0,0,0
294.53,0,0,0
294.67,0,0,0
294.80,0,0,0
294.93,0,0,0
295.07,0,0,0
295.20,0,0,0
295.33,0,0,0
295.47,0,0,0
295.60,0,0,0
295.73,0,0,0
295.87,0,0,0
296.00,0,0,0
296.13,0,0,0
296.27,0,0,0
296.40,0,0,0
296.53,0,0,0
296.67,0,0,0
296.80,0,0,0
296.93,0,0,0
297.07,0,0,0
297.20,0,0,0
297.33,0,0,0
297.47,0,0,0
297.60,0,0,0
297.73,0,0,0
297.87,0,0,0
298.00,0,0,0
298.13,0,0,0
298.27,0,0,0
298.40,0,0,0
298.53,0,0,0
298.67,0,0,0
298.80,0,0,0
298.93,0,0,0
299.07,0,0,0
299.20,0,0,0
299.33,0,0,0
299.47,0,0,0
299.60,0,0,0
299.73,0,0,0
299.87,0,0,0
300.00,0,0,0
